date,cpi,cpi_1,cpi_2,cpi_3,m4,m4_1,m4_2,m4_3,m4_lend,m4_lend_1,m4_lend_2,m4_lend_3,loans,loans_1,loans_2,loans_3,net_lend,net_lend_1,net_lend_2,net_lend_3,br,br_1,br_2,br_3,gscpi,gscpi_1,gscpi_2,gscpi_3,GBP/US,GBP/US_1,GBP/US_2,GBP/US_3,GBP/EU,GBP/EU_1,GBP/EU_2,GBP/EU_3,unemply,unemply_1,unemply_2,unemply_3,awe,awe_1,awe_2,awe_3,oil_pl,oil_pl_1,oil_pl_2,oil_pl_3,us_gdp,us_gdp_1,us_gdp_2,us_gdp_3,eu_gdp,eu_gdp_1,eu_gdp_2,eu_gdp_3,sr,sr_1,sr_2,sr_3,imp,imp_1,imp_2,imp_3,exp,exp_1,exp_2,exp_3,expp,expp_1,expp_2,expp_3,pop,pop_1,pop_2,pop_3,visa,visa_1,visa_2,visa_3,A_MoM,A_MoM_1,A_MoM_2,A_MoM_3,A_QoQ,A_QoQ_1,A_QoQ_2,A_QoQ_3,B_MoM,B_MoM_1,B_MoM_2,B_MoM_3,BE_MoM,BE_MoM_1,BE_MoM_2,BE_MoM_3,BE_QoQ,BE_QoQ_1,BE_QoQ_2,BE_QoQ_3,C_MoM,C_MoM_1,C_MoM_2,C_MoM_3,C_QoQ,C_QoQ_1,C_QoQ_2,C_QoQ_3,D_MoM,D_MoM_1,D_MoM_2,D_MoM_3,E_MoM,E_MoM_1,E_MoM_2,E_MoM_3,F_MoM,F_MoM_1,F_MoM_2,F_MoM_3,F_QoQ,F_QoQ_1,F_QoQ_2,F_QoQ_3,G_MoM,G_MoM_1,G_MoM_2,G_MoM_3,GT_MoM,GT_MoM_1,GT_MoM_2,GT_MoM_3,GT_QoQ,GT_QoQ_1,GT_QoQ_2,GT_QoQ_3,GVA_MoM,GVA_MoM_1,GVA_MoM_2,GVA_MoM_3,H_MoM,H_MoM_1,H_MoM_2,H_MoM_3,I_MoM,I_MoM_1,I_MoM_2,I_MoM_3,IOS_MoM,IOS_MoM_1,IOS_MoM_2,IOS_MoM_3,IOP_MoM,IOP_MoM_1,IOP_MoM_2,IOP_MoM_3,J_MoM,J_MoM_1,J_MoM_2,J_MoM_3,K_MoM,K_MoM_1,K_MoM_2,K_MoM_3,L_MoM,L_MoM_1,L_MoM_2,L_MoM_3,M_MoM,M_MoM_1,M_MoM_2,M_MoM_3,O_MoM,O_MoM_1,O_MoM_2,O_MoM_3,N_MoM,N_MoM_1,N_MoM_2,N_MoM_3,P_MoM,P_MoM_1,P_MoM_2,P_MoM_3,P3G_QoQ,P3G_QoQ_1,P3G_QoQ_2,P3G_QoQ_3,P3H_QoQ,P3H_QoQ_1,P3H_QoQ_2,P3H_QoQ_3,P3N_QoQ,P3N_QoQ_1,P3N_QoQ_2,P3N_QoQ_3,P51_QoQ,P51_QoQ_1,P51_QoQ_2,P51_QoQ_3,P51S_QoQ,P51S_QoQ_1,P51S_QoQ_2,P51S_QoQ_3,P6_QoQ,P6_QoQ_1,P6_QoQ_2,P6_QoQ_3,P7_QoQ,P7_QoQ_1,P7_QoQ_2,P7_QoQ_3,Q_MoM,Q_MoM_1,Q_MoM_2,Q_MoM_3,R_MoM,R_MoM_1,R_MoM_2,R_MoM_3,S_MoM,S_MoM_1,S_MoM_2,S_MoM_3,T_MoM,T_MoM_1,T_MoM_2,T_MoM_3
1998-11-01,71.534,71.548,71.238,70.952,9.4,9.4,9.1,10.4,9.2,8.8,8.8,8.7,,,,,,,,,7.306818181818182,7.5,7.5,7.5,-0.6591074081677532,-0.8796084478219326,-0.8773226392843033,-0.9079911267209941,1.6952,1.682209090909091,1.633438095238095,1.64365652173913,1.420164424033172,1.462261082880413,1.493244617740972,1.510601236637723,6.2,6.2,6.2,6.3,,,,,,,,,,3245688.0,,,,2573066.2,,,,7.66738,,,,0.239788431452892,,,,-1.16064227764812,,,,-4.88070136053895,,,,58527.0,,,,,,,-0.2,-0.2,0.5,0.8,,2.3,,,-1.1,0.7,1.7,-3.7,0.3,0.3,0.6,-0.3,,0.0,,,0.2,0.3,0.2,0.1,,0.5,,,3.5,1.3,2.8,0.6,0.4,-2.4,1.4,-1.7,0.8,0.9,0.8,0.1,,0.7,,,-1.0,0.4,-1.9,1.6,0.4,-0.1,0.1,0.5,,0.5,,,0.36,0.02,0.25,0.29,0.0,0.0,0.3,1.4,0.7,0.2,-0.1,-0.2,0.4,-0.1,0.1,0.5,0.003,0.003,0.006,-0.003,4.5,-0.1,3.0,2.1,-2.7,-2.4,-1.6,-0.4,0.5,0.5,0.1,0.3,2.7,0.3,1.6,-0.8,-0.1,0.4,0.5,0.6,2.8,-1.6,1.5,-1.2,-0.3,-0.8,-1.0,-0.6,,1.0,,,,1.7,,,,-1.2,,,,-0.9,,,,-0.9,,,,-0.3,,,,0.7,,,0.2,0.4,0.5,0.1,-2.0,-0.2,3.9,4.6,-3.2,2.1,0.7,-0.6,0.0,0.6,-0.4,1.4
1998-12-01,71.59,71.534,71.548,71.238,8.5,9.4,9.4,9.1,8.0,9.2,8.8,8.8,,,,,,,,,6.821428571428571,7.306818181818182,7.5,7.5,-0.8271129700415212,-0.6591074081677532,-0.8796084478219326,-0.8773226392843033,1.661985714285714,1.6952,1.682209090909091,1.633438095238095,1.428985561641702,1.420164424033172,1.462261082880413,1.493244617740972,6.1,6.2,6.2,6.2,,,,,,,,,,,3245688.0,,,,2573066.2,,,,7.66738,,,,0.239788431452892,,,,-1.16064227764812,,,,-4.88070136053895,,,,58527.0,,,,,,1.0,-0.2,-0.2,0.5,,,2.3,,-0.4,-1.1,0.7,1.7,0.2,0.3,0.3,0.6,,,0.0,,-0.1,0.2,0.3,0.2,,,0.5,,3.2,3.5,1.3,2.8,0.8,0.4,-2.4,1.4,0.8,0.8,0.9,0.8,,,0.7,,1.1,-1.0,0.4,-1.9,0.4,0.4,-0.1,0.1,,,0.5,,0.37,0.36,0.02,0.25,2.0,0.0,0.0,0.3,0.9,0.7,0.2,-0.1,0.4,0.4,-0.1,0.1,0.002,0.003,0.003,0.006,2.0,4.5,-0.1,3.0,-1.9,-2.7,-2.4,-1.6,0.4,0.5,0.5,0.1,-1.2,2.7,0.3,1.6,-0.3,-0.1,0.4,0.5,0.7,2.8,-1.6,1.5,0.0,-0.3,-0.8,-1.0,,,1.0,,,,1.7,,,,-1.2,,,,-0.9,,,,-0.9,,,,-0.3,,,,0.7,,0.1,0.2,0.4,0.5,-2.3,-2.0,-0.2,3.9,4.5,-3.2,2.1,0.7,-0.7,0.0,0.6,-0.4
1999-01-01,71.808,71.59,71.534,71.548,8.3,8.5,9.4,9.4,7.7,8.0,9.2,8.8,,,,,,,,,6.416666666666667,6.821428571428571,7.306818181818182,7.5,-0.5654018548916735,-0.8271129700415212,-0.6591074081677532,-0.8796084478219326,1.670782608695652,1.661985714285714,1.6952,1.682209090909091,1.426050752316918,1.428985561641702,1.420164424033172,1.462261082880413,6.2,6.1,6.2,6.2,,,,,,,,,3297917.5,,,3245688.0,2581694.4,,,2573066.2,6.88514333333333,,,7.66738,0.234465927198569,,,0.239788431452892,-1.07368384037024,,,-1.16064227764812,-8.25689099200446,,,-4.88070136053895,58580.0,,,58527.0,,,,,2.5,1.0,-0.2,-0.2,1.4,,,2.3,1.0,-0.4,-1.1,0.7,0.3,0.2,0.3,0.3,0.9,,,0.0,0.6,-0.1,0.2,0.3,0.6,,,0.5,-0.2,3.2,3.5,1.3,-2.5,0.8,0.4,-2.4,0.8,0.8,0.8,0.9,2.5,,,0.7,2.3,1.1,-1.0,0.4,0.2,0.4,0.4,-0.1,0.6,,,0.5,0.26,0.37,0.36,0.02,-0.4,2.0,0.0,0.0,-0.5,0.9,0.7,0.2,0.2,0.4,0.4,-0.1,0.003,0.002,0.003,0.003,0.3,2.0,4.5,-0.1,-1.8,-1.9,-2.7,-2.4,0.1,0.4,0.5,0.5,0.5,-1.2,2.7,0.3,-0.2,-0.3,-0.1,0.4,-0.8,0.7,2.8,-1.6,0.2,0.0,-0.3,-0.8,0.2,,,1.0,0.0,,,1.7,-1.6,,,-1.2,2.1,,,-0.9,2.5,,,-0.9,-0.3,,,-0.3,0.0,,,0.7,0.0,0.1,0.2,0.4,-0.2,-2.3,-2.0,-0.2,-2.0,4.5,-3.2,2.1,-2.7,-0.7,0.0,0.6
1999-02-01,71.367,71.808,71.59,71.534,7.9,8.3,8.5,9.4,7.7,7.7,8.0,9.2,,,,,,,,,6.0375,6.416666666666667,6.821428571428571,7.306818181818182,-0.2365797748597834,-0.5654018548916735,-0.8271129700415212,-0.6591074081677532,1.651528571428571,1.670782608695652,1.661985714285714,1.6952,1.42363,1.426050752316918,1.428985561641702,1.420164424033172,6.2,6.2,6.1,6.2,,,,,,,,,,3297917.5,,,,2581694.4,,,,6.88514333333333,,,,0.234465927198569,,,,-1.07368384037024,,,,-8.25689099200446,,,,58580.0,,,,,,,3.2,2.5,1.0,-0.2,,1.4,,,0.2,1.0,-0.4,-1.1,1.2,0.3,0.2,0.3,,0.9,,,1.4,0.6,-0.1,0.2,,0.6,,,2.8,-0.2,3.2,3.5,-1.5,-2.5,0.8,0.4,0.9,0.8,0.8,0.8,,2.5,,,-3.7,2.3,1.1,-1.0,-0.3,0.2,0.4,0.4,,0.6,,,0.09,0.26,0.37,0.36,-0.2,-0.4,2.0,0.0,0.2,-0.5,0.9,0.7,-0.3,0.2,0.4,0.4,0.012,0.003,0.002,0.003,-0.6,0.3,2.0,4.5,2.0,-1.8,-1.9,-2.7,0.7,0.1,0.4,0.5,-0.2,0.5,-1.2,2.7,0.2,-0.2,-0.3,-0.1,2.2,-0.8,0.7,2.8,0.6,0.2,0.0,-0.3,,0.2,,,,0.0,,,,-1.6,,,,2.1,,,,2.5,,,,-0.3,,,,0.0,,,-0.1,0.0,0.1,0.2,-0.7,-0.2,-2.3,-2.0,-3.6,-2.0,4.5,-3.2,-4.3,-2.7,-0.7,0.0
1999-03-01,71.489,71.367,71.808,71.59,7.6,7.9,8.3,8.5,7.0,7.7,7.7,8.0,2852.0,,,,,,,,5.575,6.0375,6.416666666666667,6.821428571428571,0.03805403283781147,-0.2365797748597834,-0.5654018548916735,-0.8271129700415212,1.627565,1.651528571428571,1.670782608695652,1.661985714285714,1.453425,1.42363,1.426050752316918,1.428985561641702,6.2,6.2,6.2,6.1,,,,,,,,,,,3297917.5,,,,2581694.4,,,,6.88514333333333,,,,0.234465927198569,,,,-1.07368384037024,,,,-8.25689099200446,,,,58580.0,,,,,,2.5,3.2,2.5,1.0,,,1.4,,1.0,0.2,1.0,-0.4,0.2,1.2,0.3,0.2,,,0.9,,-0.2,1.4,0.6,-0.1,,,0.6,,4.9,2.8,-0.2,3.2,-1.9,-1.5,-2.5,0.8,0.5,0.9,0.8,0.8,,,2.5,,0.6,-3.7,2.3,1.1,0.4,-0.3,0.2,0.4,,,0.6,,0.42,0.09,0.26,0.37,1.3,-0.2,-0.4,2.0,-0.7,0.2,-0.5,0.9,0.4,-0.3,0.2,0.4,0.002,0.012,0.003,0.002,1.5,-0.6,0.3,2.0,4.5,2.0,-1.8,-1.9,-0.1,0.7,0.1,0.4,0.2,-0.2,0.5,-1.2,0.0,0.2,-0.2,-0.3,-3.5,2.2,-0.8,0.7,0.4,0.6,0.2,0.0,,,0.2,,,,0.0,,,,-1.6,,,,2.1,,,,2.5,,,,-0.3,,,,0.0,,-0.4,-0.1,0.0,0.1,0.9,-0.7,-0.2,-2.3,-1.1,-3.6,-2.0,4.5,-0.8,-4.3,-2.7,-0.7
1999-04-01,71.88,71.489,71.367,71.808,7.1,7.6,7.9,8.3,7.4,7.0,7.7,7.7,2323.0,2852.0,,,,,,,5.5,5.575,6.0375,6.416666666666667,-0.2522389231012371,0.03805403283781147,-0.2365797748597834,-0.5654018548916735,1.621969565217391,1.627565,1.651528571428571,1.670782608695652,1.490178260869565,1.453425,1.42363,1.426050752316918,6.2,6.2,6.2,6.2,,,,,,,,,3328899.3,,,3297917.5,2606503.2,,,2581694.4,5.62551666666667,,,6.88514333333333,0.229085973522611,,,0.234465927198569,0.67539289344289,,,-1.07368384037024,1.38539838969662,,,-8.25689099200446,58632.0,,,58580.0,,,,,1.1,2.5,3.2,2.5,7.4,,,1.4,-0.6,1.0,0.2,1.0,0.8,0.2,1.2,0.3,2.0,,,0.9,1.1,-0.2,1.4,0.6,2.0,,,0.6,0.8,4.9,2.8,-0.2,-1.1,-1.9,-1.5,-2.5,0.2,0.5,0.9,0.8,2.1,,,2.5,0.3,0.6,-3.7,2.3,-0.3,0.4,-0.3,0.2,0.1,,,0.6,0.0,0.42,0.09,0.26,2.3,1.3,-0.2,-0.4,0.1,-0.7,0.2,-0.5,-0.3,0.4,-0.3,0.2,0.008,0.002,0.012,0.003,-1.3,1.5,-0.6,0.3,2.6,4.5,2.0,-1.8,-0.6,-0.1,0.7,0.1,-2.5,0.2,-0.2,0.5,0.1,0.0,0.2,-0.2,-5.1,-3.5,2.2,-0.8,0.5,0.4,0.6,0.2,-0.3,,,0.2,1.0,,,0.0,0.9,,,-1.6,-0.1,,,2.1,-0.7,,,2.5,0.2,,,-0.3,3.1,,,0.0,-0.5,-0.4,-0.1,0.0,1.7,0.9,-0.7,-0.2,-1.1,-1.1,-3.6,-2.0,2.9,-0.8,-4.3,-2.7
1999-05-01,72.168,71.88,71.489,71.367,7.8,7.1,7.6,7.9,7.6,7.4,7.0,7.7,5931.0,2323.0,2852.0,,,,,,5.2875,5.5,5.575,6.0375,-0.1992587581867092,-0.2522389231012371,0.03805403283781147,-0.2365797748597834,1.610013636363636,1.621969565217391,1.627565,1.651528571428571,1.503222727272727,1.490178260869565,1.453425,1.42363,6.1,6.2,6.2,6.2,,,,,,,,,,3328899.3,,,,2606503.2,,,,5.62551666666667,,,,0.229085973522611,,,,0.67539289344289,,,,1.38539838969662,,,,58632.0,,,,,,,0.3,1.1,2.5,3.2,,7.4,,,0.5,-0.6,1.0,0.2,0.0,0.8,0.2,1.2,,2.0,,,-0.2,1.1,-0.2,1.4,,2.0,,,0.3,0.8,4.9,2.8,2.7,-1.1,-1.9,-1.5,0.3,0.2,0.5,0.9,,2.1,,,-2.5,0.3,0.6,-3.7,-0.5,-0.3,0.4,-0.3,,0.1,,,-0.36,0.0,0.42,0.09,-2.9,2.3,1.3,-0.2,0.3,0.1,-0.7,0.2,-0.5,-0.3,0.4,-0.3,0.0,0.008,0.002,0.012,1.3,-1.3,1.5,-0.6,0.0,2.6,4.5,2.0,-0.7,-0.6,-0.1,0.7,-1.6,-2.5,0.2,-0.2,-0.3,0.1,0.0,0.2,4.0,-5.1,-3.5,2.2,0.4,0.5,0.4,0.6,,-0.3,,,,1.0,,,,0.9,,,,-0.1,,,,-0.7,,,,0.2,,,,3.1,,,-0.4,-0.5,-0.4,-0.1,-0.9,1.7,0.9,-0.7,1.3,-1.1,-1.1,-3.6,7.7,2.9,-0.8,-4.3
1999-06-01,72.382,72.168,71.88,71.489,7.3,7.8,7.1,7.6,6.9,7.6,7.4,7.0,4942.0,5931.0,2323.0,2852.0,,,,,5.25,5.2875,5.5,5.575,-0.3337124503984673,-0.1992587581867092,-0.2522389231012371,0.03805403283781147,1.614485714285715,1.610013636363636,1.621969565217391,1.627565,1.519357142857143,1.503222727272727,1.490178260869565,1.453425,6.0,6.1,6.2,6.2,,,,,,,,,,,3328899.3,,,,2606503.2,,,,5.62551666666667,,,,0.229085973522611,,,,0.67539289344289,,,,1.38539838969662,,,,58632.0,,,,,,0.1,0.3,1.1,2.5,,,7.4,,-1.0,0.5,-0.6,1.0,1.0,0.0,0.8,0.2,,,2.0,,1.2,-0.2,1.1,-0.2,,,2.0,,1.2,0.3,0.8,4.9,0.3,2.7,-1.1,-1.9,0.4,0.3,0.2,0.5,,,2.1,,-0.4,-2.5,0.3,0.6,0.9,-0.5,-0.3,0.4,,,0.1,,0.88,-0.36,0.0,0.42,5.2,-2.9,2.3,1.3,1.0,0.3,0.1,-0.7,0.9,-0.5,-0.3,0.4,0.01,0.0,0.008,0.002,0.7,1.3,-1.3,1.5,0.8,0.0,2.6,4.5,0.1,-0.7,-0.6,-0.1,5.4,-1.6,-2.5,0.2,0.0,-0.3,0.1,0.0,0.2,4.0,-5.1,-3.5,0.2,0.4,0.5,0.4,,,-0.3,,,,1.0,,,,0.9,,,,-0.1,,,,-0.7,,,,0.2,,,,3.1,,-0.3,-0.4,-0.5,-0.4,0.9,-0.9,1.7,0.9,2.0,1.3,-1.1,-1.1,3.1,7.7,2.9,-0.8
1999-07-01,72.306,72.382,72.168,71.88,5.7,7.3,7.8,7.1,7.8,6.9,7.6,7.4,3433.0,4942.0,5931.0,2323.0,,,,,5.079545454545454,5.25,5.2875,5.5,-0.3537608765327745,-0.3337124503984673,-0.1992587581867092,-0.2522389231012371,1.594959090909091,1.614485714285715,1.610013636363636,1.621969565217391,1.537386363636364,1.519357142857143,1.503222727272727,1.490178260869565,6.0,6.0,6.1,6.2,,,,,,,,,3356687.0,,,3328899.3,2619612.6,,,2606503.2,5.29587333333333,,,5.62551666666667,0.240619031983249,,,0.229085973522611,0.884461174465699,,,0.67539289344289,-11.6336694756075,,,1.38539838969662,58684.0,,,58632.0,,,,,0.6,0.1,0.3,1.1,2.1,,,7.4,-2.1,-1.0,0.5,-0.6,-0.3,1.0,0.0,0.8,1.2,,,2.0,-0.4,1.2,-0.2,1.1,1.1,,,2.0,3.0,1.2,0.3,0.8,-0.4,0.3,2.7,-1.1,0.9,0.4,0.3,0.2,1.1,,,2.1,1.6,-0.4,-2.5,0.3,0.3,0.9,-0.5,-0.3,0.1,,,0.1,0.19,0.88,-0.36,0.0,-1.7,5.2,-2.9,2.3,-0.2,1.0,0.3,0.1,0.3,0.9,-0.5,-0.3,-0.003,0.01,0.0,0.008,2.7,0.7,1.3,-1.3,-0.8,0.8,0.0,2.6,0.8,0.1,-0.7,-0.6,-2.2,5.4,-1.6,-2.5,0.0,0.0,-0.3,0.1,-1.3,0.2,4.0,-5.1,0.5,0.2,0.4,0.5,3.3,,,-0.3,1.9,,,1.0,2.6,,,0.9,0.1,,,-0.1,0.1,,,-0.7,0.2,,,0.2,1.2,,,3.1,0.1,-0.3,-0.4,-0.5,-0.1,0.9,-0.9,1.7,0.3,2.0,1.3,-1.1,0.1,3.1,7.7,2.9
1999-08-01,71.877,72.306,72.382,72.168,3.8,5.7,7.3,7.8,6.6,7.8,6.9,7.6,5034.0,3433.0,4942.0,5931.0,,,,,5.0,5.079545454545454,5.25,5.2875,-0.5991336451113318,-0.3537608765327745,-0.3337124503984673,-0.1992587581867092,1.574731818181818,1.594959090909091,1.614485714285715,1.610013636363636,1.520445454545454,1.537386363636364,1.519357142857143,1.503222727272727,5.9,6.0,6.0,6.1,,,,,,,,,,3356687.0,,,,2619612.6,,,,5.29587333333333,,,,0.240619031983249,,,,0.884461174465699,,,,-11.6336694756075,,,,58684.0,,,,,,,0.7,0.6,0.1,0.3,,2.1,,,3.7,-2.1,-1.0,0.5,1.0,-0.3,1.0,0.0,,1.2,,,0.9,-0.4,1.2,-0.2,,1.1,,,-0.9,3.0,1.2,0.3,0.8,-0.4,0.3,2.7,0.6,0.9,0.4,0.3,,1.1,,,-0.3,1.6,-0.4,-2.5,0.8,0.3,0.9,-0.5,,0.1,,,0.79,0.19,0.88,-0.36,0.9,-1.7,5.2,-2.9,1.1,-0.2,1.0,0.3,0.8,0.3,0.9,-0.5,0.01,-0.003,0.01,0.0,3.5,2.7,0.7,1.3,0.3,-0.8,0.8,0.0,1.1,0.8,0.1,-0.7,1.8,-2.2,5.4,-1.6,-0.2,0.0,0.0,-0.3,1.2,-1.3,0.2,4.0,0.5,0.5,0.2,0.4,,3.3,,,,1.9,,,,2.6,,,,0.1,,,,0.1,,,,0.2,,,,1.2,,,0.1,0.1,-0.3,-0.4,-0.7,-0.1,0.9,-0.9,-1.4,0.3,2.0,1.3,-4.2,0.1,3.1,7.7
1999-09-01,72.097,71.877,72.306,72.382,4.5,3.8,5.7,7.3,7.3,6.6,7.8,6.9,4742.0,5034.0,3433.0,4942.0,,,,,5.0,5.0,5.079545454545454,5.25,-0.4355099963882536,-0.5991336451113318,-0.3537608765327745,-0.3337124503984673,1.606436363636364,1.574731818181818,1.594959090909091,1.614485714285715,1.514768181818182,1.520445454545454,1.537386363636364,1.519357142857143,5.9,5.9,6.0,6.0,,,,,,,,,,,3356687.0,,,,2619612.6,,,,5.29587333333333,,,,0.240619031983249,,,,0.884461174465699,,,,-11.6336694756075,,,,58684.0,,,,,,1.0,0.7,0.6,0.1,,,2.1,,0.1,3.7,-2.1,-1.0,0.6,1.0,-0.3,1.0,,,1.2,,0.6,0.9,-0.4,1.2,,,1.1,,2.1,-0.9,3.0,1.2,-0.9,0.8,-0.4,0.3,0.6,0.6,0.9,0.4,,,1.1,,0.1,-0.3,1.6,-0.4,0.4,0.8,0.3,0.9,,,0.1,,0.46,0.79,0.19,0.88,-0.6,0.9,-1.7,5.2,0.2,1.1,-0.2,1.0,0.4,0.8,0.3,0.9,0.006,0.01,-0.003,0.01,1.9,3.5,2.7,0.7,0.9,0.3,-0.8,0.8,0.6,1.1,0.8,0.1,0.5,1.8,-2.2,5.4,-0.3,-0.2,0.0,0.0,0.6,1.2,-1.3,0.2,0.3,0.5,0.5,0.2,,,3.3,,,,1.9,,,,2.6,,,,0.1,,,,0.1,,,,0.2,,,,1.2,,0.3,0.1,0.1,-0.3,-0.7,-0.7,-0.1,0.9,-1.3,-1.4,0.3,2.0,1.7,-4.2,0.1,3.1
1999-10-01,72.387,72.097,71.877,72.306,3.0,4.5,3.8,5.7,6.9,7.3,6.6,7.8,8097.0,4742.0,5034.0,3433.0,,,,,5.193181818181818,5.0,5.0,5.079545454545454,-0.3774354530040514,-0.4355099963882536,-0.5991336451113318,-0.3537608765327745,1.624263636363636,1.606436363636364,1.574731818181818,1.594959090909091,1.545818181818182,1.514768181818182,1.520445454545454,1.537386363636364,5.8,5.9,5.9,6.0,,,,,,,,,3401192.8,,,3356687.0,2653302.3,,,2619612.6,5.27722333333333,,,5.29587333333333,0.250887879231203,,,0.240619031983249,26.5816403665163,,,0.884461174465699,13.2547414616939,,,-11.6336694756075,58735.0,,,58684.0,,,,,0.8,1.0,0.7,0.6,2.1,,,2.1,-1.4,0.1,3.7,-2.1,0.6,0.6,1.0,-0.3,1.8,,,1.2,1.3,0.6,0.9,-0.4,1.9,,,1.1,-5.0,2.1,-0.9,3.0,1.1,-0.9,0.8,-0.4,-0.1,0.6,0.6,0.9,1.7,,,1.1,1.3,0.1,-0.3,1.6,0.6,0.4,0.8,0.3,1.7,,,0.1,0.54,0.46,0.79,0.19,-0.9,-0.6,0.9,-1.7,-0.4,0.2,1.1,-0.2,0.6,0.4,0.8,0.3,0.006,0.006,0.01,-0.003,2.5,1.9,3.5,2.7,2.8,0.9,0.3,-0.8,0.3,0.6,1.1,0.8,0.8,0.5,1.8,-2.2,-0.4,-0.3,-0.2,0.0,-1.3,0.6,1.2,-1.3,0.3,0.3,0.5,0.5,1.2,,,3.3,1.1,,,1.9,1.3,,,2.6,1.6,,,0.1,2.9,,,0.1,6.1,,,0.2,3.6,,,1.2,0.1,0.3,0.1,0.1,-0.7,-0.7,-0.7,-0.1,-6.2,-1.3,-1.4,0.3,5.7,1.7,-4.2,0.1
1999-11-01,72.33,72.387,72.097,71.877,3.5,3.0,4.5,3.8,7.2,6.9,7.3,6.6,6113.0,8097.0,4742.0,5034.0,,,,,5.25,5.193181818181818,5.0,5.0,-0.1182488862580672,-0.3774354530040514,-0.4355099963882536,-0.5991336451113318,1.657176190476191,1.624263636363636,1.606436363636364,1.574731818181818,1.549085714285715,1.545818181818182,1.514768181818182,1.520445454545454,5.8,5.8,5.9,5.9,,,,,,,,,,3401192.8,,,,2653302.3,,,,5.27722333333333,,,,0.250887879231203,,,,26.5816403665163,,,,13.2547414616939,,,,58735.0,,,,,,,0.4,0.8,1.0,0.7,,2.1,,,-0.1,-1.4,0.1,3.7,-0.3,0.6,0.6,1.0,,1.8,,,-0.8,1.3,0.6,0.9,,1.9,,,3.9,-5.0,2.1,-0.9,1.4,1.1,-0.9,0.8,-0.5,-0.1,0.6,0.6,,1.7,,,1.5,1.3,0.1,-0.3,1.0,0.6,0.4,0.8,,1.7,,,0.66,0.54,0.46,0.79,-0.7,-0.9,-0.6,0.9,1.1,-0.4,0.2,1.1,1.0,0.6,0.4,0.8,-0.003,0.006,0.006,0.01,0.7,2.5,1.9,3.5,3.4,2.8,0.9,0.3,-0.4,0.3,0.6,1.1,4.4,0.8,0.5,1.8,-0.5,-0.4,-0.3,-0.2,2.7,-1.3,0.6,1.2,0.2,0.3,0.3,0.5,,1.2,,,,1.1,,,,1.3,,,,1.6,,,,2.9,,,,6.1,,,,3.6,,,-0.1,0.1,0.3,0.1,1.4,-0.7,-0.7,-0.7,0.5,-6.2,-1.3,-1.4,3.5,5.7,1.7,-4.2
1999-12-01,72.435,72.33,72.387,72.097,3.6,3.5,3.0,4.5,8.4,7.2,6.9,7.3,6967.0,6113.0,8097.0,4742.0,,,,,5.465909090909091,5.25,5.193181818181818,5.0,-0.1608043323758283,-0.1182488862580672,-0.3774354530040514,-0.4355099963882536,1.62135,1.657176190476191,1.624263636363636,1.606436363636364,1.570577272727273,1.549085714285715,1.545818181818182,1.514768181818182,5.8,5.8,5.8,5.9,,,,,,,,,,,3401192.8,,,,2653302.3,,,,5.27722333333333,,,,0.250887879231203,,,,26.5816403665163,,,,13.2547414616939,,,,58735.0,,,,,,0.6,0.4,0.8,1.0,,,2.1,,0.9,-0.1,-1.4,0.1,0.6,-0.3,0.6,0.6,,,1.8,,0.9,-0.8,1.3,0.6,,,1.9,,-4.6,3.9,-5.0,2.1,1.5,1.4,1.1,-0.9,-0.2,-0.5,-0.1,0.6,,,1.7,,1.8,1.5,1.3,0.1,0.6,1.0,0.6,0.4,,,1.7,,0.55,0.66,0.54,0.46,-0.9,-0.7,-0.9,-0.6,0.8,1.1,-0.4,0.2,0.6,1.0,0.6,0.4,0.006,-0.003,0.006,0.006,2.4,0.7,2.5,1.9,0.7,3.4,2.8,0.9,-0.1,-0.4,0.3,0.6,0.8,4.4,0.8,0.5,-0.2,-0.5,-0.4,-0.3,1.2,2.7,-1.3,0.6,0.0,0.2,0.3,0.3,,,1.2,,,,1.1,,,,1.3,,,,1.6,,,,2.9,,,,6.1,,,,3.6,,-0.1,-0.1,0.1,0.3,2.0,1.4,-0.7,-0.7,-2.0,0.5,-6.2,-1.3,2.0,3.5,5.7,1.7
